Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,sate.gov,,?,,gov,
Character Omission,stae.gov,,?,,gov,
Character Omission,stat.gov,,?,,gov,
Character Omission,stte.gov,,?,,gov,
Character Repeat,sstate.gov,,?,,gov,
Character Repeat,staate.gov,,?,,gov,
Character Repeat,statee.gov,,?,,gov,
Character Repeat,statte.gov,,?,,gov,
Character Repeat,sttate.gov,,?,,gov,
Character Swap,satte.gov,,?,,gov,
Character Swap,staet.gov,,?,,gov,
Character Swap,sttae.gov,,?,,gov,
Character Swap,tsate.gov,,?,,gov,
Character Replacement,atate.gov,,?,,gov,
Character Replacement,dtate.gov,,?,,gov,
Character Replacement,srate.gov,,?,,gov,
Character Replacement,stare.gov,,?,,gov,
Character Replacement,statr.gov,,?,,gov,
Character Replacement,statw.gov,,?,,gov,
Character Replacement,staye.gov,,?,,gov,
Character Replacement,stste.gov,,?,,gov,
Character Replacement,syate.gov,,?,,gov,
Character Insertion,satate.gov,,?,,gov,
Character Insertion,sdtate.gov,,?,,gov,
Character Insertion,staste.gov,,?,,gov,
Character Insertion,stater.gov,,?,,gov,
Character Insertion,statew.gov,,?,,gov,
Character Insertion,statre.gov,,?,,gov,
Character Insertion,statye.gov,,?,,gov,
Character Insertion,strate.gov,,?,,gov,
Character Insertion,styate.gov,,?,,gov,
Missing Dot,stategov.com,72.52.4.119,US,UNITED STATES,localhost,com,
Missing Dot,wwwstate.gov,,?,,gov,
Singular or Pluralise,states.gov,,?,,gov,
Vowel Swap,stata.gov,,?,,gov,
Vowel Swap,stati.gov,,?,,gov,
Vowel Swap,stato.gov,,?,,gov,
Vowel Swap,statu.gov,,?,,gov,
Vowel Swap,stete.gov,,?,,gov,
Vowel Swap,stite.gov,,?,,gov,
Vowel Swap,stote.gov,,?,,gov,
Vowel Swap,stute.gov,,?,,gov,
Homophones,steight.gov,,?,,gov,
Bit Flipping,3tate.gov,,?,,gov,
Bit Flipping,ctate.gov,,?,,gov,
Bit Flipping,qtate.gov,,?,,gov,
Bit Flipping,rtate.gov,,?,,gov,
Bit Flipping,s4ate.gov,,?,,gov,
Bit Flipping,sdate.gov,,?,,gov,
Bit Flipping,spate.gov,,?,,gov,
Bit Flipping,sta4e.gov,,?,,gov,
Bit Flipping,stade.gov,,?,,gov,
Bit Flipping,stape.gov,,?,,gov,
Bit Flipping,statd.gov,,?,,gov,
Bit Flipping,statg.gov,,?,,gov,
Bit Flipping,statm.gov,,?,,gov,
Bit Flipping,staue.gov,,?,,gov,
Bit Flipping,stave.gov,,?,,gov,
Bit Flipping,stcte.gov,,?,,gov,
Bit Flipping,stqte.gov,,?,,gov,
Bit Flipping,suate.gov,,?,,gov,
Bit Flipping,svate.gov,,?,,gov,
Bit Flipping,wtate.gov,,?,,gov,
Wrong TLD,state.ca,198.61.170.157,,state-ca.mail.protection.outlook.com,ca,
Wrong TLD,state.ch,,?,,ch,
Wrong TLD,state.com,54.192.55.33,US,UNITED STATES,alt1.aspmx.l.google.com,com,
Wrong TLD,state.de,212.162.15.211,GB,UNITED KINGDOM,mail.tro.net,de,
Wrong TLD,state.edu,,?,,edu,
Wrong TLD,state.es,184.95.38.200,US,UNITED STATES,mail.state.es,es,
Wrong TLD,state.fr,69.65.3.168,US,UNITED STATES,state.fr,fr,
Wrong TLD,state.it,52.218.144.47,US,UNITED STATES,aspmx.l.google.com,it,
Wrong TLD,state.jp,72.52.4.119,US,UNITED STATES,localhost,jp,
Wrong TLD,state.net,204.75.238.244,US,UNITED STATES,mq5.cerzan.com,net,
Wrong TLD,state.nl,,?,mms04.morethanjust.nl,nl,
Wrong TLD,state.no,198.185.159.136,,aspmx2.googlemail.com,no,
Wrong TLD,state.org,,?,,org,
Wrong TLD,state.ru,90.156.201.98,RU,RUSSIAN FEDERATION,,ru,
Wrong TLD,state.se,195.159.128.236,NO,NORWAY,xsyg-1.mx20.pef.luxsci.com,se,
Wrong TLD,state.us,,?,,us,

