Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,batle.net,209.15.13.134,US,UNITED STATES,mail.b-io.co,net,
Character Omission,batte.net,176.74.176.187,GB,UNITED KINGDOM,,net,
Character Omission,battl.net,209.15.13.134,US,UNITED STATES,mail.b-io.co,net,
Character Omission,battle.ne,85.25.199.30,DE,GERMANY,,ne,
Character Omission,bttle.net,199.191.50.73,,,net,
Character Repeat,baattle.net,209.15.13.134,US,UNITED STATES,mail.b-io.co,net,
Character Repeat,battlee.net,,?,,net,
Character Repeat,battlle.net,103.224.182.245,,mx92.mb5p.com,net,
Character Repeat,batttle.net,103.224.182.252,,park-mx.above.com,net,
Character Repeat,bbattle.net,158.69.225.39,US,UNITED STATES,,net,
Character Swap,abttle.net,54.72.9.51,D³,,mail.h-email.net,net,
Character Swap,batlte.net,209.15.13.134,CA,CANADA,mail.b-io.co,net,
Character Swap,battel.net,209.15.13.134,US,UNITED STATES,mail.b-io.co,net,
Character Swap,btatle.net,,?,,net,
Character Replacement,bartle.net,64.99.80.121,CA,CANADA,mx.netidentity.com.cust.hostedemail.com,net,
Character Replacement,batrle.net,,?,,net,
Character Replacement,battke.net,,?,mx00.udag.de,net,
Character Replacement,battlr.net,68.178.213.61,US,UNITED STATES,,net,
Character Replacement,battlw.net,209.15.13.134,US,UNITED STATES,mail.b-io.co,net,
Character Replacement,batyle.net,,?,,net,
Character Replacement,baytle.net,,?,,net,
Character Replacement,bsttle.net,103.224.182.207,,mx92.mb5p.com,net,
Character Replacement,nattle.net,68.178.213.61,US,UNITED STATES,,net,
Character Replacement,vattle.net,67.227.226.240,US,UNITED STATES,mx156.hostedmxserver.com,net,
Double Character Replacement,barrle.net,,?,,net,
Double Character Replacement,bayyle.net,,?,,net,
Character Insertion,basttle.net,,?,,net,
Character Insertion,batrtle.net,,?,,net,
Character Insertion,battler.net,103.224.212.222,,mx92.m1bp.com,net,
Character Insertion,battlew.net,,?,,net,
Character Insertion,battlke.net,103.224.212.222,,mx92.m1bp.com,net,
Character Insertion,battrle.net,,?,,net,
Character Insertion,battyle.net,,?,,net,
Character Insertion,batytle.net,,?,,net,
Character Insertion,bnattle.net,103.224.212.222,,mx92.m1bp.com,net,
Character Insertion,bvattle.net,,?,,net,
Missing Dot,battlenet.com,199.59.242.150,CN,CHINA,mx76.m2bp.com,com,
Missing Dot,wwwbattle.net,209.15.13.134,US,UNITED STATES,mail.b-io.co,net,
Singular or Pluralise,battles.net,72.52.4.122,US,UNITED STATES,localhost,net,
Vowel Swap,bettle.net,69.172.201.153,Ï–,,,net,
Vowel Swap,bittle.net,207.148.248.143,US,UNITED STATES,,net,
Vowel Swap,bottle.net,,?,,net,
Vowel Swap,buttle.net,192.155.88.176,,in1.smtp.messagingengine.com,net,
Bit Flipping,ba4tle.net,,?,,net,
Bit Flipping,badtle.net,,?,,net,
Bit Flipping,baptle.net,,?,,net,
Bit Flipping,bat4le.net,,?,,net,
Bit Flipping,batdle.net,,?,,net,
Bit Flipping,batple.net,,?,,net,
Bit Flipping,battde.net,,?,,net,
Bit Flipping,batthe.net,,?,,net,
Bit Flipping,battla.net,103.224.212.222,,mx92.m1bp.com,net,
Bit Flipping,battld.net,72.52.4.122,US,UNITED STATES,localhost,net,
Bit Flipping,battlg.net,,?,,net,
Bit Flipping,battlm.net,,?,,net,
Bit Flipping,battlu.net,,?,,net,
Bit Flipping,battme.net,,?,,net,
Bit Flipping,battne.net,,?,,net,
Bit Flipping,batule.net,178.63.49.153,DE,GERMANY,batule.net,net,
Bit Flipping,batvle.net,,?,,net,
Bit Flipping,bautle.net,,?,,net,
Bit Flipping,bavtle.net,,?,,net,
Bit Flipping,bcttle.net,,?,,net,
Bit Flipping,bqttle.net,141.8.224.239,US,UNITED STATES,,net,
Bit Flipping,cattle.net,,?,,net,
Bit Flipping,fattle.net,,?,,net,
Bit Flipping,jattle.net,,?,,net,
Bit Flipping,rattle.net,98.124.199.12,US,UNITED STATES,aspmx.l.google.com,net,
Homoglyphs,batt1e.net,,?,,net,
Wrong TLD,battle.ca,69.163.156.101,US,UNITED STATES,aspmx.l.google.com,ca,
Wrong TLD,battle.ch,185.53.178.6,,,ch,
Wrong TLD,battle.com,,?,,com,
Wrong TLD,battle.de,72.52.4.122,US,UNITED STATES,localhost,de,
Wrong TLD,battle.edu,,?,,edu,
Wrong TLD,battle.es,37.59.114.67,FR,FRANCE,battle.es,es,
Wrong TLD,battle.fr,72.52.4.122,US,UNITED STATES,localhost,fr,
Wrong TLD,battle.it,212.29.129.100,IT,ITALY,relay2.enter.it,it,
Wrong TLD,battle.jp,72.52.4.122,US,UNITED STATES,localhost,jp,
Wrong TLD,battle.nl,,?,smtp.battle.nl,nl,
Wrong TLD,battle.no,193.160.156.229,NO,NORWAY,,no,
Wrong TLD,battle.org,64.99.80.121,CA,CANADA,mx.netidentity.com.cust.hostedemail.com,org,
Wrong TLD,battle.ru,78.46.42.181,DE,GERMANY,,ru,
Wrong TLD,battle.se,194.9.94.85,SE,SWEDEN,,se,
Wrong TLD,battle.us,50.63.202.2,US,UNITED STATES,smtp.secureserver.net,us,

