Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,ao.gov.au,,?,,gov.au,
Character Omission,at.gov.au,,?,,gov.au,
Character Repeat,aato.gov.au,,?,,gov.au,
Character Repeat,atoo.gov.au,,?,,gov.au,
Character Repeat,atto.gov.au,,?,,gov.au,
Character Swap,aot.gov.au,,?,,gov.au,
Character Swap,ato.gov.ua,,?,,gov.ua,
Character Swap,tao.gov.au,,?,,gov.au,
Character Replacement,aro.gov.au,,?,,gov.au,
Character Replacement,ati.gov.au,,?,,gov.au,
Character Replacement,ato.gov.ai,,?,,ai,
Character Replacement,ato.gov.su,,?,,su,
Character Replacement,atp.gov.au,,?,,gov.au,
Character Replacement,ayo.gov.au,,?,,gov.au,
Character Replacement,sto.gov.au,,?,,gov.au,
Character Insertion,asto.gov.au,,?,,gov.au,
Character Insertion,atoi.gov.au,,?,,gov.au,
Character Insertion,atop.gov.au,,?,,gov.au,
Character Insertion,atro.gov.au,,?,,gov.au,
Character Insertion,atyo.gov.au,,?,,gov.au,
Missing Dot,wwwato.gov.au,,?,,gov.au,
Singular or Pluralise,atos.gov.au,,?,,gov.au,
Vowel Swap,ato.gov.ae,,?,,ae,
Vowel Swap,ato.gov.eu,,?,,eu,
Homophones,atwo.gov.au,,?,,gov.au,
Bit Flipping,a4o.gov.au,,?,,gov.au,
Bit Flipping,ado.gov.au,,?,,gov.au,
Bit Flipping,apo.gov.au,,?,,gov.au,
Bit Flipping,atg.gov.au,,?,,gov.au,
Bit Flipping,atk.gov.au,,?,,gov.au,
Bit Flipping,atm.gov.au,,?,,gov.au,
Bit Flipping,atn.gov.au,,?,,gov.au,
Bit Flipping,ato.gov.aq,,?,,aq,
Bit Flipping,ato.gov.at,,?,,at,
Bit Flipping,ato.gov.aw,,?,,aw,
Bit Flipping,ato.gov.cu,,?,,cu,
Bit Flipping,auo.gov.au,,?,,gov.au,
Bit Flipping,avo.gov.au,,?,,gov.au,
Bit Flipping,cto.gov.au,,?,,gov.au,
Bit Flipping,eto.gov.au,,?,,gov.au,
Bit Flipping,ito.gov.au,,?,,gov.au,
Bit Flipping,qto.gov.au,,?,,gov.au,
Homoglyphs,at0.gov.au,,?,,gov.au,
Wrong TLD,ato.ca,98.124.245.24,US,UNITED STATES,mail.b-io.co,ca,
Wrong TLD,ato.ch,217.26.51.7,Ù,,mx.ato.ch,ch,
Wrong TLD,ato.com,173.248.174.129,US,UNITED STATES,mail.ato.com,com,
Wrong TLD,ato.de,87.106.25.205,CA,CANADA,ato-de.mail.protection.outlook.com,de,
Wrong TLD,ato.edu,,?,,edu,
Wrong TLD,ato.es,,?,,es,
Wrong TLD,ato.fr,212.83.142.165,FR,FRANCE,mx1.mail.ovh.net,fr,
Wrong TLD,ato.it,213.140.8.184,IT,ITALY,ato-it.mail.protection.outlook.com,it,
Wrong TLD,ato.jp,210.224.185.235,JP,JAPAN,ato.jp,jp,
Wrong TLD,ato.net,83.96.37.215,BH,BAHRAIN,mail.ato.net,net,
Wrong TLD,ato.nl,185.40.255.103,,ato-nl.mail.protection.outlook.com,nl,
Wrong TLD,ato.no,185.53.178.6,,,no,
Wrong TLD,ato.org,143.95.245.16,CH,SWITZERLAND,ato.org.2.0001.arsmtp.com,org,
Wrong TLD,ato.ru,138.201.205.123,DE,GERMANY,mx05.aha.ru,ru,
Wrong TLD,ato.se,,?,,se,
Wrong TLD,ato.us,5.22.149.135,DE,GERMANY,,us,
Wrong SLD,ato.act.au,,?,,act.au,
Wrong SLD,ato.asn.au,,?,,asn.au,
Wrong SLD,ato.com.au,103.252.153.43,,ato.com.au,com.au,
Wrong SLD,ato.csiro.au,,?,,csiro.au,
Wrong SLD,ato.edu.au,,?,,edu.au,
Wrong SLD,ato.id.au,,?,,id.au,
Wrong SLD,ato.net.au,,?,,net.au,
Wrong SLD,ato.nsw.au,,?,,nsw.au,
Wrong SLD,ato.nt.au,,?,,nt.au,
Wrong SLD,ato.org.au,,?,,org.au,
Wrong SLD,ato.qld.au,,?,,qld.au,
Wrong SLD,ato.sa.au,,?,,sa.au,
Wrong SLD,ato.tas.au,,?,,tas.au,
Wrong SLD,ato.vic.au,,?,,vic.au,
Wrong SLD,ato.wa.au,,?,,wa.au,

