Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,idiatimes.com,208.73.210.202,US,UNITED STATES,,com,
Character Omission,indatimes.com,103.224.182.218,,mx92.m1bp.com,com,
Character Omission,indiaimes.com,72.52.178.23,US,UNITED STATES,allmail.parklogic.com,com,
Character Omission,indiaties.com,69.172.201.153,US,UNITED STATES,,com,
Character Omission,indiatime.com,205.178.189.129,US,UNITED STATES,p.webcom.ctmail.com,com,
Character Omission,indiatimes.cm,185.53.178.7,,,cm,
Character Omission,indiatims.com,141.8.224.169,CH,SWITZERLAND,,com,
Character Omission,indiatmes.com,208.73.210.202,US,UNITED STATES,,com,
Character Omission,inditimes.com,69.162.80.52,US,UNITED STATES,,com,
Character Omission,iniatimes.com,208.73.210.217,US,UNITED STATES,,com,
Character Repeat,iindiatimes.com,98.124.199.64,US,UNITED STATES,,com,
Character Repeat,inddiatimes.com,199.59.242.150,CN,CHINA,mx76.mb1p.com,com,
Character Repeat,indiaatimes.com,185.53.179.6,,mail.h-email.net,com,
Character Repeat,indiatiimes.com,184.168.221.15,US,UNITED STATES,,com,
Character Repeat,indiatimees.com,184.168.221.30,CA,CANADA,,com,
Character Repeat,indiatimess.com,103.224.212.222,,mx92.m1bp.com,com,
Character Repeat,indiatimmes.com,199.191.50.73,,,com,
Character Repeat,indiattimes.com,184.168.221.4,US,UNITED STATES,,com,
Character Repeat,indiiatimes.com,199.191.50.73,,,com,
Character Repeat,inndiatimes.com,173.239.8.164,US,UNITED STATES,mx7.inndiatimes.com,com,
Character Swap,idniatimes.com,141.8.224.195,CH,SWITZERLAND,,com,
Character Swap,indaitimes.com,185.53.178.9,,mail.h-email.net,com,
Character Swap,indiaitmes.com,208.73.210.202,US,UNITED STATES,,com,
Character Swap,indiatiems.com,208.73.210.202,US,UNITED STATES,,com,
Character Swap,indiatimse.com,,?,,com,
Character Swap,indiatmies.com,,?,,com,
Character Swap,inditaimes.com,,?,,com,
Character Swap,inidatimes.com,,?,,com,
Character Swap,nidiatimes.com,141.8.224.195,CH,SWITZERLAND,,com,
Character Replacement,ibdiatimes.com,,?,,com,
Character Replacement,imdiatimes.com,199.59.242.150,CA,CANADA,mx76.mb1p.com,com,
Character Replacement,indiarimes.com,173.239.5.6,US,UNITED STATES,mx7.indiarimes.com,com,
Character Replacement,indiatimea.com,103.224.212.222,,mx92.m1bp.com,com,
Character Replacement,indiatimed.com,50.63.202.32,US,UNITED STATES,mailstore1.secureserver.net,com,
Character Replacement,indiatimrs.com,,?,,com,
