Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,ubioft.com,199.59.242.150,CN,CHINA,mx76.m2bp.com,com,
Character Omission,ubisft.com,141.8.224.93,CH,SWITZERLAND,,com,
Character Omission,ubisof.com,69.162.80.58,US,UNITED STATES,,com,
Character Omission,ubisoft.cm,,?,,cm,
Character Omission,ubisot.com,,?,,com,
Character Omission,ubsoft.com,121.254.178.253,KR,KOREA REPUBLIC OF,,com,
Character Omission,uisoft.com,66.45.246.141,AR,ARGENTINA,,com,
Character Repeat,ubbisoft.com,,?,,com,
Character Repeat,ubiisoft.com,199.188.200.110,US,UNITED STATES,smx2.web-hosting.com,com,
Character Repeat,ubisofft.com,,?,,com,
Character Repeat,ubisoftt.com,,?,,com,
Character Repeat,ubisooft.com,,?,,com,
Character Repeat,ubissoft.com,184.168.221.104,RU,RUSSIAN FEDERATION,,com,
Character Repeat,uubisoft.com,,?,,com,
Character Swap,buisoft.com,196.38.88.224,US,UNITED STATES,alt2.aspmx.l.google.com,com,
Character Swap,ubiosft.com,,?,,com,
Character Swap,ubisfot.com,162.210.196.168,,,com,
Character Swap,ubisotf.com,,?,,com,
Character Swap,ubsioft.com,,?,,com,
Character Swap,uibsoft.com,,?,,com,
Character Replacement,ibisoft.com,72.52.4.121,US,UNITED STATES,localhost,com,
Character Replacement,ubiaoft.com,,?,,com,
Character Replacement,ubidoft.com,184.168.221.26,AU,AUSTRALIA,smtp.secureserver.net,com,
Character Replacement,ubisift.com,176.74.176.187,GB,UNITED KINGDOM,,com,
Character Replacement,ubisodt.com,74.117.221.21,US,UNITED STATES,,com,
Character Replacement,ubisofr.com,,?,,com,
Character Replacement,ubisofy.com,141.8.224.93,À4,,,com,
Character Replacement,ubisogt.com,,?,,com,
Character Replacement,ubispft.com,185.53.179.7,,mail.h-email.net,com,
Character Replacement,ubosoft.com,69.172.201.153,US,UNITED STATES,,com,
Character Replacement,ubusoft.com,209.15.13.134,US,UNITED STATES,mail.b-io.co,com,
Character Replacement,unisoft.com,23.124.75.178,,ws4.unisoft.com,com,
Character Replacement,uvisoft.com,,?,,com,
Character Replacement,ybisoft.com,,?,,com,
Character Insertion,ubiosoft.com,,?,,com,
Character Insertion,ubisaoft.com,,?,,com,
Character Insertion,ubisdoft.com,,?,,com,
Character Insertion,ubisofdt.com,,?,,com,
Character Insertion,ubisofgt.com,,?,,com,
Character Insertion,ubisoftr.com,,?,,com,
Character Insertion,ubisofty.com,,?,,com,
Character Insertion,ubisoift.com,,?,,com,
Character Insertion,ubisopft.com,,?,,com,
Character Insertion,ubiusoft.com,,?,,com,
Character Insertion,ubnisoft.com,,?,,com,
Character Insertion,ubvisoft.com,,?,,com,
Character Insertion,uibisoft.com,,?,,com,
Character Insertion,uybisoft.com,,?,,com,
Missing Dot,ubisoftcom.com,,?,,com,
Missing Dot,wwwubisoft.com,199.59.242.150,CN,CHINA,mx76.mb1p.com,com,
Singular or Pluralise,ubisofts.com,184.168.221.32,CN,CHINA,,com,
Vowel Swap,ubasoft.com,,?,,com,
Vowel Swap,ubesoft.com,141.8.224.93,CH,SWITZERLAND,,com,
Homophones,ubayesoft.com,,?,,com,
Homophones,ubeyesoft.com,,?,,com,
Homophones,ubisewft.com,,?,,com,
Homophones,ubisowft.com,,?,,com,
Bit Flipping,5bisoft.com,,?,,com,
Bit Flipping,ebisoft.com,74.216.185.162,CA,CANADA,p.webcom.ctmail.com,com,
Bit Flipping,qbisoft.com,185.136.205.130,,qbisoft.com,com,
Bit Flipping,tbisoft.com,89.31.143.100,DE,GERMANY,mx00.udag.de,com,
Bit Flipping,ubhsoft.com,,?,,com,
Bit Flipping,ubi3oft.com,,?,,com,
Bit Flipping,ubicoft.com,,?,,com,
Bit Flipping,ubiqoft.com,,?,,com,
Bit Flipping,ubiroft.com,,?,,com,
Bit Flipping,ubisgft.com,,?,,com,
Bit Flipping,ubiskft.com,,?,,com,
Bit Flipping,ubismft.com,,?,,com,
Bit Flipping,ubisnft.com,,?,,com,
Bit Flipping,ubisobt.com,,?,,com,
Bit Flipping,ubisof4.com,,?,,com,
Bit Flipping,ubisofd.com,,?,,com,
Bit Flipping,ubisofp.com,,?,,com,
Bit Flipping,ubisofu.com,,?,,com,
Bit Flipping,ubisofv.com,,?,,com,
Bit Flipping,ubisont.com,,?,,com,
Bit Flipping,ubisovt.com,,?,,com,
Bit Flipping,ubiwoft.com,,?,,com,
Bit Flipping,ubksoft.com,,?,,com,
Bit Flipping,ubmsoft.com,,?,kr1-aspmx2.worksmobile.com,com,
Bit Flipping,ubysoft.com,95.183.53.20,RU,RUSSIAN FEDERATION,,com,
Bit Flipping,ucisoft.com,,?,,com,
Bit Flipping,ufisoft.com,,?,,com,
Bit Flipping,ujisoft.com,,?,,com,
Bit Flipping,urisoft.com,,?,,com,
Bit Flipping,wbisoft.com,,?,,com,
Homoglyphs,ubis0ft.com,,?,,com,
Homoglyphs,ublsoft.com,,?,,com,
Wrong TLD,ubisoft.ca,216.98.60.106,CA,CANADA,ubisoftaad.mail.protection.outlook.com,ca,
