Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,fosports.com,69.172.201.153,US,UNITED STATES,,com,
Character Omission,foxports.com,185.53.178.9,,mail.h-email.net,com,
Character Omission,foxsorts.com,72.52.4.120,US,UNITED STATES,localhost,com,
Character Omission,foxspors.com,185.53.178.9,,mail.h-email.net,com,
Character Omission,foxsport.com,35.163.3.88,US,UNITED STATES,,com,
Character Omission,foxsports.cm,,?,,cm,
Character Omission,foxspots.com,209.15.13.134,US,UNITED STATES,mail.b-io.co,com,
Character Omission,foxsprts.com,208.73.211.165,PL,POLAND,,com,
Character Omission,fxsports.com,,?,mail.dolphinsoftware.net,com,
Character Repeat,ffoxsports.com,103.224.182.243,,mx92.m1bp.com,com,
Character Repeat,fooxsports.com,185.53.177.31,,,com,
Character Repeat,foxspoorts.com,67.227.226.241,SG,SINGAPORE,mx156.hostedmxserver.com,com,
Character Repeat,foxsporrts.com,,?,,com,
Character Repeat,foxsportss.com,98.124.245.24,US,UNITED STATES,mail.fabulous.com,com,
Character Repeat,foxsportts.com,184.168.221.60,US,UNITED STATES,smtp.secureserver.net,com,
Character Repeat,foxspports.com,166.78.103.6,,,com,
Character Repeat,foxssports.com,67.227.226.241,US,UNITED STATES,mx156.hostedmxserver.com,com,
Character Repeat,foxxsports.com,95.211.219.67,NL,NETHERLANDS,,com,
Character Swap,fosxports.com,,?,,com,
Character Swap,foxpsorts.com,95.211.117.215,PH,PHILIPPINES,,com,
Character Swap,foxsoprts.com,52.73.71.92,US,UNITED STATES,,com,
Character Swap,foxsporst.com,185.53.178.7,,mail.h-email.net,com,
Character Swap,foxspotrs.com,72.52.4.120,ID,INDONESIA,localhost,com,
Character Swap,foxsprots.com,209.15.13.134,US,UNITED STATES,mail.b-io.co,com,
Character Swap,fxosports.com,185.53.178.8,,mail.h-email.net,com,
Character Swap,ofxsports.com,,?,,com,
Character Replacement,doxsports.com,,?,,com,
Character Replacement,fixsports.com,50.63.202.8,RO,ROMANIA,mailstore1.secureserver.net,com,
Character Replacement,focsports.com,,?,mxn.mxhichina.com,com,
Character Replacement,foxaports.com,103.224.212.229,,mx92.m1bp.com,com,
Character Replacement,foxdports.com,,?,,com,
Character Replacement,foxsoorts.com,185.53.178.7,,mail.h-email.net,com,
Character Replacement,foxspirts.com,185.53.179.6,,mail.h-email.net,com,
Character Replacement,foxspoets.com,104.202.168.90,,,com,
Character Replacement,foxsporrs.com,185.53.179.8,,mail.h-email.net,com,
Character Replacement,foxsporta.com,216.157.88.24,US,UNITED STATES,,com,
Character Replacement,foxsportd.com,216.157.88.25,US,UNITED STATES,,com,
Character Replacement,foxsporys.com,103.224.182.243,,mx92.mb5p.com,com,
Character Replacement,foxspotts.com,185.53.179.6,,mail.h-email.net,com,
Character Replacement,foxspprts.com,185.53.179.7,,mail.h-email.net,com,
Character Replacement,fozsports.com,52.71.185.125,US,UNITED STATES,,com,
Character Replacement,fpxsports.com,103.224.212.222,,park-mx.above.com,com,
Character Replacement,goxsports.com,185.53.179.7,,mail.h-email.net,com,
Character Insertion,fdoxsports.com,,?,,com,
Character Insertion,fgoxsports.com,,?,,com,
Character Insertion,foixsports.com,,?,,com,
Character Insertion,fopxsports.com,,?,,com,
Character Insertion,foxcsports.com,,?,,com,
Character Insertion,foxsaports.com,,?,,com,
Character Insertion,foxsdports.com,,?,,com,
Character Insertion,foxspoirts.com,,?,,com,
Character Insertion,foxspoprts.com,103.224.212.222,,park-mx.above.com,com,
Character Insertion,foxsporets.com,,?,,com,
Character Insertion,foxsportrs.com,,?,,com,
Character Insertion,foxsportsa.com,,?,,com,
Character Insertion,foxsportsd.com,,?,,com,
Character Insertion,foxsportys.com,,?,,com,
Character Insertion,foxzsports.com,,?,,com,
Missing Dot,foxsportscom.com,,?,,com,
Missing Dot,wwwfoxsports.com,185.53.179.24,,mail.h-email.net,com,
Homophones,foxspoarts.com,,?,,com,
Bit Flipping,boxsports.com,5.22.149.135,DE,GERMANY,,com,
Bit Flipping,fgxsports.com,,?,,com,
Bit Flipping,fkxsports.com,,?,,com,
Bit Flipping,fmxsports.com,,?,,com,
Bit Flipping,fnxsports.com,,?,,com,
Bit Flipping,fo8sports.com,,?,,com,
Bit Flipping,fohsports.com,,?,,com,
Bit Flipping,fopsports.com,,?,,com,
Bit Flipping,fox3ports.com,,?,,com,
Bit Flipping,foxcports.com,,?,,com,
Bit Flipping,foxqports.com,,?,,com,
Bit Flipping,foxrports.com,,?,,com,
Bit Flipping,foxs0orts.com,,?,,com,
Bit Flipping,foxspgrts.com,,?,,com,
Bit Flipping,foxspkrts.com,,?,,com,
Bit Flipping,foxspmrts.com,,?,,com,
Bit Flipping,foxspnrts.com,,?,,com,
Bit Flipping,foxspo2ts.com,,?,,com,
Bit Flipping,foxspobts.com,,?,,com,
Bit Flipping,foxspopts.com,,?,,com,
Bit Flipping,foxspor4s.com,,?,,com,
Bit Flipping,foxspords.com,,?,,com,
Bit Flipping,foxsporps.com,,?,,com,
Bit Flipping,foxsport3.com,,?,,com,
Bit Flipping,foxsportc.com,,?,,com,
Bit Flipping,foxsportq.com,,?,,com,
Bit Flipping,foxsportr.com,,?,,com,
Bit Flipping,foxsportw.com,,?,,com,
Bit Flipping,foxsporus.com,,?,,com,
Bit Flipping,foxsporvs.com,,?,,com,
Bit Flipping,foxsposts.com,,?,,com,
Bit Flipping,foxspovts.com,,?,,com,
Bit Flipping,foxspozts.com,,?,,com,
Bit Flipping,foxsqorts.com,,?,,com,
Bit Flipping,foxsrorts.com,,?,,com,
Bit Flipping,foxstorts.com,,?,,com,
Bit Flipping,foxsxorts.com,,?,,com,
Bit Flipping,foxwports.com,,?,,com,
Bit Flipping,foysports.com,,?,,com,
Bit Flipping,noxsports.com,141.0.165.189,GB,UNITED KINGDOM,mail11.bigcommerce.com,com,
Bit Flipping,voxsports.com,69.172.201.153,US,UNITED STATES,,com,
Homoglyphs,f0xsp0rts.com,50.63.202.34,US,UNITED STATES,smtp.secureserver.net,com,
Homoglyphs,f0xsports.com,185.53.179.7,,mail.h-email.net,com,
Homoglyphs,foxsp0rts.com,,?,,com,
Wrong TLD,foxsports.ca,54.208.47.89,US,UNITED STATES,spamgateway.corusent.com,ca,
Wrong TLD,foxsports.ch,72.52.4.120,US,UNITED STATES,localhost,ch,
Wrong TLD,foxsports.de,,?,,de,
Wrong TLD,foxsports.edu,,?,,edu,
Wrong TLD,foxsports.es,72.52.4.120,US,UNITED STATES,localhost,es,
Wrong TLD,foxsports.fr,,?,,fr,
Wrong TLD,foxsports.it,162.13.61.44,GB,UNITED KINGDOM,,it,
Wrong TLD,foxsports.jp,115.30.2.101,JP,JAPAN,115.30.2.101,jp,
Wrong TLD,foxsports.net,35.163.3.88,US,UNITED STATES,mxb-00195501.gslb.pphosted.com,net,
