Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,v.gov,,?,,gov,
Character Repeat,vaa.gov,,?,,gov,
Character Repeat,vva.gov,,?,,gov,
Character Swap,av.gov,,?,,gov,
Character Replacement,ba.gov,,?,,gov,
Character Replacement,ca.gov,67.157.98.46,US,UNITED STATES,mail.dtsgc.ca.gov,gov,
Character Replacement,vs.gov,,?,,gov,
Character Insertion,vas.gov,,?,,gov,
Character Insertion,vba.gov,,?,,gov,
Character Insertion,vca.gov,,?,,gov,
Missing Dot,vagov.com,,?,,com,
Missing Dot,wwwva.gov,,?,,gov,
Vowel Swap,ve.gov,,?,,gov,
Vowel Swap,vi.gov,,?,vi-gov.mail.protection.outlook.com,gov,
Vowel Swap,vo.gov,,?,,gov,
Vowel Swap,vu.gov,,?,,gov,
Bit Flipping,6a.gov,,?,,gov,
Bit Flipping,fa.gov,,?,,gov,
Bit Flipping,ra.gov,,?,,gov,
Bit Flipping,ta.gov,,?,,gov,
Bit Flipping,vc.gov,,?,,gov,
Bit Flipping,vq.gov,,?,,gov,
Bit Flipping,wa.gov,198.239.146.53,US,UNITED STATES,wamsg.wa.gov,gov,
Wrong TLD,va.ca,67.223.102.78,CA,CANADA,,ca,
Wrong TLD,va.ch,,?,,ch,
Wrong TLD,va.com,23.23.86.44,US,UNITED STATES,0.0.0.0,com,
Wrong TLD,va.de,185.53.179.8,,mail.h-email.net,de,
Wrong TLD,va.edu,,?,,edu,
Wrong TLD,va.es,,?,,es,
Wrong TLD,va.fr,213.186.33.2,FR,FRANCE,mxb.ovh.net,fr,
Wrong TLD,va.it,,?,,it,
Wrong TLD,va.jp,,?,,jp,
Wrong TLD,va.net,205.166.61.220,US,UNITED STATES,mxb.ctinetworks.com,net,
Wrong TLD,va.nl,217.115.192.15,NL,NETHERLANDS,lb.mailscanner.nxs.nl,nl,
Wrong TLD,va.no,,?,,no,
Wrong TLD,va.org,66.228.41.91,US,UNITED STATES,box.0v.org,org,
Wrong TLD,va.ru,91.230.209.19,RU,RUSSIAN FEDERATION,mail.va.ru,ru,
Wrong TLD,va.se,52.28.38.14,US,UNITED STATES,va-se.mail.protection.outlook.com,se,
Wrong TLD,va.us,,?,,us,

