Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,gcomics.com,52.71.185.125,US,UNITED STATES,,com,
Character Omission,gocmics.com,199.59.242.150,CN,CHINA,mx76.mb1p.com,com,
Character Omission,gocoics.com,,?,,com,
Character Omission,gocomcs.com,,?,,com,
Character Omission,gocomic.com,199.59.242.150,CN,CHINA,mx76.m2bp.com,com,
Character Omission,gocomics.cm,,?,,cm,
Character Omission,gocomis.com,67.55.92.187,US,UNITED STATES,mx7.gocomis.com,com,
Character Omission,goomics.com,192.30.252.154,,redirect.ovh.net,com,
Character Repeat,ggocomics.com,,?,,com,
Character Repeat,goccomics.com,173.239.5.6,C:,,mx7.goccomics.com,com,
Character Repeat,gocomiccs.com,,?,,com,
Character Repeat,gocomicss.com,67.55.121.97,US,UNITED STATES,,com,
Character Repeat,gocomiics.com,,?,,com,
Character Repeat,gocommics.com,50.63.202.29,US,UNITED STATES,mailstore1.secureserver.net,com,
Character Repeat,gocoomics.com,,?,,com,
Character Repeat,goocomics.com,,?,,com,
Character Swap,gcoomics.com,,?,,com,
Character Swap,gocmoics.com,,?,,com,
Character Swap,gocoimcs.com,,?,,com,
Character Swap,gocomcis.com,103.224.212.247,,mx92.m1bp.com,com,
Character Swap,gocomisc.com,,?,,com,
Character Swap,goocmics.com,,?,,com,
Character Swap,ogcomics.com,94.136.40.82,GB,UNITED KINGDOM,,com,
Character Replacement,focomics.com,116.126.87.34,US,UNITED STATES,,com,
Character Replacement,gicomics.com,,?,,com,
Character Replacement,gocimics.com,,?,,com,
Character Replacement,gocomica.com,,?,,com,
Character Replacement,gocomicd.com,,?,,com,
Character Replacement,gocomivs.com,,?,,com,
Character Replacement,gocomixs.com,,?,,com,
Character Replacement,gocomocs.com,213.247.47.190,NL,NETHERLANDS,mx7.gocomocs.com,com,
Character Replacement,gocomucs.com,,?,,com,
Character Replacement,goconics.com,,?,,com,
Character Replacement,gocpmics.com,,?,,com,
Character Replacement,govomics.com,,?,,com,
Character Replacement,goxomics.com,,?,,com,
Character Replacement,gpcomics.com,50.63.202.44,US,UNITED STATES,smtp.secureserver.net,com,
Character Replacement,hocomics.com,,?,,com,
Character Insertion,gfocomics.com,,?,,com,
Character Insertion,ghocomics.com,,?,,com,
Character Insertion,gocoimics.com,,?,,com,
Character Insertion,gocomicsa.com,,?,,com,
Character Insertion,gocomicsd.com,,?,,com,
Character Insertion,gocomicvs.com,,?,,com,
