Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,wic.edu,,?,,edu,
Character Omission,wis.edu,50.56.64.4,US,UNITED STATES,alt1.aspmx.l.google.com,edu,
Character Omission,wisc.eu,109.106.167.8,EU,EUROPEAN UNION,mail1.cleanport.nl,eu,
Character Omission,wsc.edu,192.160.97.9,US,UNITED STATES,d66569a.ess.barracudanetworks.com,edu,
Character Repeat,wiisc.edu,,?,,edu,
Character Repeat,wiscc.edu,,?,,edu,
Character Repeat,wissc.edu,,?,,edu,
Character Repeat,wwisc.edu,,?,,edu,
Character Swap,iwsc.edu,,?,,edu,
Character Swap,wics.edu,,?,,edu,
Character Swap,wsic.edu,,?,,edu,
Character Replacement,eisc.edu,,?,,edu,
Character Replacement,qisc.edu,,?,,edu,
Character Replacement,wiac.edu,,?,,edu,
Character Replacement,widc.edu,,?,,edu,
Character Replacement,wisv.edu,,?,,edu,
Character Replacement,wisx.edu,,?,,edu,
Character Replacement,wosc.edu,13.59.150.12,US,UNITED STATES,alt2.aspmx.l.google.com,edu,
Character Replacement,wusc.edu,,?,,edu,
Character Insertion,weisc.edu,,?,,edu,
Character Insertion,wiosc.edu,,?,,edu,
Character Insertion,wisac.edu,,?,,edu,
Character Insertion,wiscv.edu,,?,,edu,
Character Insertion,wiscx.edu,,?,,edu,
Character Insertion,wisdc.edu,,?,,edu,
Character Insertion,wiusc.edu,,?,,edu,
Character Insertion,wqisc.edu,,?,,edu,
Missing Dot,wiscedu.com,52.73.71.92,US,UNITED STATES,,com,
Missing Dot,wwwwisc.edu,,?,,edu,
Singular or Pluralise,wiscs.edu,,?,,edu,
Vowel Swap,wasc.edu,,?,,edu,
Vowel Swap,wesc.edu,,?,,edu,
Homophones,wayesc.edu,,?,,edu,
Homophones,weyesc.edu,,?,,edu,
Bit Flipping,7isc.edu,,?,,edu,
Bit Flipping,gisc.edu,,?,,edu,
Bit Flipping,sisc.edu,,?,,edu,
Bit Flipping,uisc.edu,,?,,edu,
Bit Flipping,visc.edu,,?,,edu,
Bit Flipping,whsc.edu,,?,,edu,
Bit Flipping,wi3c.edu,,?,,edu,
Bit Flipping,wicc.edu,,?,,edu,
Bit Flipping,wiqc.edu,,?,,edu,
Bit Flipping,wirc.edu,,?,,edu,
Bit Flipping,wisa.edu,,?,,edu,
Bit Flipping,wisb.edu,,?,,edu,
Bit Flipping,wisg.edu,,?,,edu,
Bit Flipping,wisk.edu,,?,,edu,
Bit Flipping,wiss.edu,,?,,edu,
Bit Flipping,wiwc.edu,,?,,edu,
Bit Flipping,wksc.edu,,?,,edu,
Bit Flipping,wmsc.edu,,?,,edu,
Bit Flipping,wysc.edu,,?,,edu,
Homoglyphs,vvisc.edu,,?,,edu,
Homoglyphs,wlsc.edu,,?,,edu,
Wrong TLD,wisc.ca,69.49.101.57,US,UNITED STATES,mx2c11.megamailservers.com,ca,
Wrong TLD,wisc.ch,78.46.90.20,DE,GERMANY,mx.switchplus-mail.ch,ch,
Wrong TLD,wisc.com,184.168.248.1,US,UNITED STATES,smtp.secureserver.net,com,
Wrong TLD,wisc.de,37.143.35.204,NL,NETHERLANDS,mail,de,
Wrong TLD,wisc.es,212.227.247.201,DE,GERMANY,mx00.1and1.es,es,
Wrong TLD,wisc.fr,213.186.33.87,FR,FRANCE,mx1.ovh.net,fr,
Wrong TLD,wisc.it,69.172.201.153,US,UNITED STATES,,it,
Wrong TLD,wisc.jp,,?,,jp,
Wrong TLD,wisc.net,72.52.4.120,US,UNITED STATES,localhost,net,
Wrong TLD,wisc.nl,93.188.160.126,,mx1.hostinger.nl,nl,
Wrong TLD,wisc.no,,?,,no,
Wrong TLD,wisc.org,208.91.196.105,VG,VIRGIN ISLANDS (BRITISH),,org,
Wrong TLD,wisc.ru,69.197.18.183,US,UNITED STATES,,ru,
Wrong TLD,wisc.se,212.97.133.22,DK,DENMARK,mail16.surf-town.net,se,
Wrong TLD,wisc.us,216.165.179.62,US,UNITED STATES,,us,

