Typo Type,Typo,DNS-A,CC-A,Country-A,DNS-MX,Extn
Character Omission,5.com,,?,,com,
Character Omission,53.cm,,?,,cm,
Character Repeat,533.com,23.234.4.153,,,com,
Character Repeat,553.com,120.92.16.205,CN,CHINA,mxbiz1.qq.com,com,
Character Swap,35.com,210.75.241.83,CN,CHINA,mail-jh.35.com,com,
Character Replacement,43.com,199.59.242.150,CN,CHINA,mx76.mb1p.com,com,
Character Replacement,52.com,,?,,com,
Character Replacement,54.com,124.160.132.236,CN,CHINA,,com,
Character Replacement,63.com,23.234.4.151,,,com,
Character Insertion,532.com,50.117.120.251,US,UNITED STATES,mail.skrimple.com,com,
Character Insertion,534.com,,?,,com,
Character Insertion,543.com,199.59.242.150,CN,CHINA,mx76.m2bp.com,com,
Character Insertion,563.com,45.43.212.94,,,com,
Missing Dot,53com.com,216.157.88.25,US,UNITED STATES,,com,
Missing Dot,www53.com,209.15.13.134,US,UNITED STATES,mail.b-io.co,com,
Singular or Pluralise,53s.com,64.99.64.32,CA,CANADA,,com,
Bit Flipping,13.com,,?,,com,
Bit Flipping,51.com,221.204.60.123,CN,CHINA,,com,
Bit Flipping,57.com,104.209.208.151,,,com,
Bit Flipping,5s.com,74.117.114.101,KY,CAYMAN ISLANDS,mx174.m1bp.com,com,
Bit Flipping,73.com,199.59.242.150,CN,CHINA,mx76.mb1p.com,com,
Bit Flipping,u3.com,23.234.4.153,,,com,
Wrong TLD,53.ca,,?,,ca,
Wrong TLD,53.ch,,?,,ch,
Wrong TLD,53.de,80.237.133.16,DE,GERMANY,mx0.53.de,de,
Wrong TLD,53.edu,,?,,edu,
Wrong TLD,53.es,,?,,es,
Wrong TLD,53.fr,178.32.4.52,FR,FRANCE,mx5.dataxy.fr,fr,
Wrong TLD,53.it,,?,,it,
Wrong TLD,53.jp,,?,,jp,
Wrong TLD,53.net,,?,,net,
Wrong TLD,53.nl,185.53.178.7,,mail.h-email.net,nl,
Wrong TLD,53.no,185.53.178.7,,,no,
Wrong TLD,53.org,,?,alt1.aspmx.l.google.com,org,
Wrong TLD,53.ru,195.226.222.21,RU,RUSSIAN FEDERATION,mx.yandex.ru,ru,
Wrong TLD,53.se,72.52.4.90,US,UNITED STATES,localhost,se,
Wrong TLD,53.us,,?,,us,

